date,signal,rule_fg,rule_drawdown,rule_momentum,fg_value,Open,ret_10d,drawdown_60d,vol_20d
2022-12-06,0,0,0,0,61.82857,287.48,0.014396612561750288,-0.047448641484426735,0.29402954899355305
2022-12-07,0,0,0,0,58.42857,280.47,-0.0076776110953862275,-0.04881895104539358,0.30871481069408413
2022-12-08,0,0,0,0,55.68571,281.91,-0.014197293422386958,-0.04135069881320763,0.30761286427690243
2022-12-09,0,0,0,0,52.08571,282.81,-0.015251227410425172,-0.03704586468725524,0.2892788686645636
2022-12-12,0,0,0,0,57.2,282.22,-0.009406809406809269,-0.03905478565834719,0.27707339748489307
2022-12-13,0,0,0,0,59.17143,296.65,0.04845550293348411,0.0,0.3294167830808123
2022-12-14,0,0,0,0,60.94286,288.05,0.02567298105682969,-0.02899039271869197,0.3378922960264665
2022-12-15,0,0,0,0,60.14286,282.33,-0.0386802410705166,-0.048272374852519784,0.34020585820442795
2022-12-16,0,0,0,0,44.14286,276.2,-0.042767034033409645,-0.06893645710433172,0.3394158581223585
2022-12-19,1,0,0,1,39.97143,273.87,-0.056856532819064665,-0.07679083094555861,0.3264845946295114
2022-12-20,1,0,1,1,38.31429,268.56,-0.06581327396688474,-0.0946907129614023,0.3288031661530498
2022-12-21,1,0,1,0,38.54286,270.6,-0.03519092951117764,-0.08781392213045658,0.3307398232457653
2022-12-22,1,0,1,0,37.0,270.38,-0.04089957787946519,-0.08855553682791162,0.3267917502799207
2022-12-23,1,0,1,1,39.51429,265.47,-0.06131324917789316,-0.10510702848474618,0.3302191036789755
2022-12-27,1,0,1,1,39.94286,266.74,-0.05485082559705201,-0.10082588909489287,0.3311443250879283
2022-12-28,1,0,1,1,35.51429,263.17,-0.11286027304904755,-0.11286027304904755,0.33293310024595796
2022-12-29,1,0,1,1,37.14286,262.96,-0.08710293351848652,-0.11356817798752739,0.33270442159980057
2022-12-30,1,0,1,1,36.51429,263.62,-0.06626996776821448,-0.1113433338951626,0.2797089079747782
2023-01-03,1,0,1,0,36.6,268.65,-0.02733526430123101,-0.09438732513062531,0.28842369112957
2023-01-04,1,0,1,0,39.85714,266.64,-0.026399386570270633,-0.10116298668464518,0.2863747555821826
2023-01-05,1,0,1,0,44.17143,264.04,-0.0168305034256776,-0.10992752401820316,0.2863116733657317
2023-01-06,1,0,1,0,45.71429,263.35,-0.026792313377679178,-0.11225349738749357,0.2760921326123886
2023-01-09,1,0,1,0,47.2,270.83,0.0016643242843406014,-0.08703859767402666,0.29676801936986674
2023-01-10,1,0,1,0,49.65714,269.49,0.015142954006102327,-0.09155570537670643,0.29634401556441187
2023-01-11,0,0,0,0,54.22857,273.92,0.026917597660643278,-0.07662228215068245,0.30368081710714967
2023-01-12,0,0,0,0,56.68571,278.12,0.05680738686020437,-0.06246418338108872,0.24199874062721005
2023-01-13,0,0,0,0,61.31429,276.5,0.05149072102220886,-0.0679251643350749,0.22230902877412156
2023-01-17,0,0,0,0,64.14286,280.77,0.06505576208178421,-0.05353109725265459,0.21989775665257055
2023-01-18,0,0,0,0,58.42857,283.11,0.05382467895030718,-0.04564301365245227,0.2063332219557156
2023-01-19,0,0,0,0,55.42857,276.22,0.03592859285928607,-0.06886903758638108,0.22332163942020872
2023-01-20,0,0,0,0,58.54286,276.79,0.04828813816088462,-0.06694758132479339,0.21057380092948413
2023-01-23,0,0,0,0,63.6,283.54,0.07666603379532932,-0.04419349401651762,0.22487100105873187
2023-01-24,0,0,0,0,63.0,287.31,0.060849979692057854,-0.03148491488285854,0.22772845346803974
2023-01-25,0,0,0,0,63.88571,283.77,0.05298897918290102,-0.043418169560087594,0.22133958897713485
2023-01-26,0,0,0,0,68.02857,291.22,0.06315712616822444,-0.01830439912354609,0.23573257186226076
2023-01-27,0,0,0,0,69.2,292.0,0.049906515173306465,-0.015675037923478796,0.22627197494698198
2023-01-30,0,0,0,0,67.45714,292.93,0.05942133815551531,-0.012540030338782926,0.22528616173588573
2023-01-31,0,0,0,0,70.34286,290.31,0.03397798910139982,-0.02137198719029154,0.2309055137694414
2023-02-01,0,0,0,0,82.17143,294.41,0.0399138144184239,-0.0075509860104499005,0.2275228077055415
2023-02-02,0,0,0,0,75.2,307.57,0.11349648830642223,0.0,0.263121351367802
2023-02-03,0,0,0,0,76.14286,304.94,0.10170165107120921,-0.008550898982345512,0.2621227936430146
2023-02-06,0,0,0,0,75.91429,303.51,0.07043097975594259,-0.01320024709822154,0.26327108085139383
2023-02-07,0,0,0,0,76.34286,303.46,0.05621106122306907,-0.013362811717657852,0.252122480005168
